-0.806250,0.337500,0.000000,90.000000,26.856453,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.773661,0.273948,0.000000,90.000000,27.796169,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.741964,0.215434,0.000000,90.000000,29.193684,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.711161,0.161958,0.000000,90.000000,30.819525,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.681250,0.113520,0.000000,90.000000,32.731720,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.652232,0.070121,0.000000,90.000000,35.007706,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.624107,0.031760,0.000000,90.000000,37.752014,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.596875,-0.001562,0.000000,90.000000,41.108604,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.570536,-0.029847,0.000000,90.000000,45.273937,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.545089,-0.053093,0.000000,90.000000,50.514057,90.000008,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.520536,-0.071301,0.000000,90.000000,57.170235,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.496875,-0.084471,0.000000,89.999992,65.622864,90.000015,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.474107,-0.092602,0.000000,90.000000,76.148987,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.452232,-0.095695,0.000000,90.000000,88.624283,90.000282,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.431250,-0.093750,0.000000,-90.000000,81.219376,-90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.143750,-0.031250,0.000000,-89.999969,77.957260,89.999969,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.123182,-0.026945,0.000000,-90.000038,78.621758,90.000038,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.102551,-0.022959,0.000000,-89.999962,79.508308,89.999962,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.081856,-0.019292,0.000000,-90.000046,80.394974,90.000046,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.061097,-0.015944,0.000000,-89.999977,81.279854,89.999977,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.040274,-0.012915,0.000000,-90.000000,82.164436,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-0.019388,-0.010204,0.000000,-90.000000,83.046867,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.001563,-0.007812,0.000000,-90.000069,83.927200,90.000069,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.022577,-0.005740,0.000000,-90.000000,84.804878,90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
